,state,year,month,indicator,overdose_deaths,state_name,Date_Month_Year
11867,HI,2018,11.0,Number of Drug Overdose Deaths,214,Hawaii,11 2018
11874,HI,2018,10.0,Number of Drug Overdose Deaths,213,Hawaii,10 2018
11884,HI,2018,9.0,Number of Drug Overdose Deaths,219,Hawaii,9 2018
11896,HI,2019,4.0,Number of Drug Overdose Deaths,220,Hawaii,4 2019
11910,HI,2019,8.0,Number of Drug Overdose Deaths,232,Hawaii,8 2019
11926,HI,2019,12.0,Number of Drug Overdose Deaths,245,Hawaii,12 2019
11938,HI,2019,2.0,Number of Drug Overdose Deaths,225,Hawaii,2 2019
11942,HI,2019,1.0,Number of Drug Overdose Deaths,223,Hawaii,1 2019
11961,HI,2019,7.0,Number of Drug Overdose Deaths,223,Hawaii,7 2019
11974,HI,2019,6.0,Number of Drug Overdose Deaths,223,Hawaii,6 2019
11982,HI,2019,3.0,Number of Drug Overdose Deaths,225,Hawaii,3 2019
11999,HI,2019,5.0,Number of Drug Overdose Deaths,219,Hawaii,5 2019
12011,HI,2019,11.0,Number of Drug Overdose Deaths,241,Hawaii,11 2019
12020,HI,2019,10.0,Number of Drug Overdose Deaths,243,Hawaii,10 2019
12031,HI,2019,9.0,Number of Drug Overdose Deaths,231,Hawaii,9 2019
12047,HI,2020,4.0,Number of Drug Overdose Deaths,241,Hawaii,4 2020
12057,HI,2020,8.0,Number of Drug Overdose Deaths,264,Hawaii,8 2020
12068,HI,2020,12.0,Number of Drug Overdose Deaths,276,Hawaii,12 2020
12078,HI,2020,2.0,Number of Drug Overdose Deaths,227,Hawaii,2 2020
12095,HI,2020,1.0,Number of Drug Overdose Deaths,234,Hawaii,1 2020
12104,HI,2020,7.0,Number of Drug Overdose Deaths,268,Hawaii,7 2020
12118,HI,2020,6.0,Number of Drug Overdose Deaths,264,Hawaii,6 2020
12128,HI,2020,3.0,Number of Drug Overdose Deaths,235,Hawaii,3 2020
12139,HI,2020,5.0,Number of Drug Overdose Deaths,259,Hawaii,5 2020
12150,HI,2020,11.0,Number of Drug Overdose Deaths,277,Hawaii,11 2020
12161,HI,2020,10.0,Number of Drug Overdose Deaths,275,Hawaii,10 2020
12179,HI,2020,9.0,Number of Drug Overdose Deaths,273,Hawaii,9 2020
12191,HI,2021,4.0,Number of Drug Overdose Deaths,266,Hawaii,4 2021
12200,HI,2021,8.0,Number of Drug Overdose Deaths,268,Hawaii,8 2021
12209,HI,2021,12.0,Number of Drug Overdose Deaths,267,Hawaii,12 2021
12223,HI,2021,2.0,Number of Drug Overdose Deaths,287,Hawaii,2 2021
12234,HI,2021,1.0,Number of Drug Overdose Deaths,275,Hawaii,1 2021
12251,HI,2021,7.0,Number of Drug Overdose Deaths,272,Hawaii,7 2021
12262,HI,2021,6.0,Number of Drug Overdose Deaths,255,Hawaii,6 2021
12271,HI,2021,3.0,Number of Drug Overdose Deaths,279,Hawaii,3 2021
12286,HI,2021,5.0,Number of Drug Overdose Deaths,262,Hawaii,5 2021
12296,HI,2021,11.0,Number of Drug Overdose Deaths,269,Hawaii,11 2021
12310,HI,2021,10.0,Number of Drug Overdose Deaths,269,Hawaii,10 2021
12321,HI,2021,9.0,Number of Drug Overdose Deaths,259,Hawaii,9 2021
12329,HI,2022,4.0,Number of Drug Overdose Deaths,278,Hawaii,4 2022
12343,HI,2022,8.0,Number of Drug Overdose Deaths,252,Hawaii,8 2022
12352,HI,2022,2.0,Number of Drug Overdose Deaths,275,Hawaii,2 2022
12366,HI,2022,1.0,Number of Drug Overdose Deaths,274,Hawaii,1 2022
12377,HI,2022,7.0,Number of Drug Overdose Deaths,251,Hawaii,7 2022
12395,HI,2022,6.0,Number of Drug Overdose Deaths,269,Hawaii,6 2022
12403,HI,2022,3.0,Number of Drug Overdose Deaths,270,Hawaii,3 2022
12419,HI,2022,5.0,Number of Drug Overdose Deaths,273,Hawaii,5 2022
12425,IA,2015,4.0,Number of Drug Overdose Deaths,265,Iowa,4 2015
12442,IA,2015,8.0,Number of Drug Overdose Deaths,296,Iowa,8 2015
12445,IA,2015,12.0,Number of Drug Overdose Deaths,300,Iowa,12 2015
12466,IA,2015,2.0,Number of Drug Overdose Deaths,274,Iowa,2 2015
12479,IA,2015,1.0,Number of Drug Overdose Deaths,274,Iowa,1 2015
12491,IA,2015,7.0,Number of Drug Overdose Deaths,298,Iowa,7 2015
12499,IA,2015,6.0,Number of Drug Overdose Deaths,289,Iowa,6 2015
12509,IA,2015,3.0,Number of Drug Overdose Deaths,272,Iowa,3 2015
12525,IA,2015,5.0,Number of Drug Overdose Deaths,277,Iowa,5 2015
12531,IA,2015,11.0,Number of Drug Overdose Deaths,308,Iowa,11 2015
12549,IA,2015,10.0,Number of Drug Overdose Deaths,307,Iowa,10 2015
12552,IA,2015,9.0,Number of Drug Overdose Deaths,311,Iowa,9 2015
12571,IA,2016,4.0,Number of Drug Overdose Deaths,316,Iowa,4 2016
12586,IA,2016,8.0,Number of Drug Overdose Deaths,309,Iowa,8 2016
12591,IA,2016,12.0,Number of Drug Overdose Deaths,314,Iowa,12 2016
12607,IA,2016,2.0,Number of Drug Overdose Deaths,304,Iowa,2 2016
12622,IA,2016,1.0,Number of Drug Overdose Deaths,303,Iowa,1 2016
12631,IA,2016,7.0,Number of Drug Overdose Deaths,304,Iowa,7 2016
12646,IA,2016,6.0,Number of Drug Overdose Deaths,310,Iowa,6 2016
12657,IA,2016,3.0,Number of Drug Overdose Deaths,309,Iowa,3 2016
12668,IA,2016,5.0,Number of Drug Overdose Deaths,318,Iowa,5 2016
12679,IA,2016,11.0,Number of Drug Overdose Deaths,319,Iowa,11 2016
12693,IA,2016,10.0,Number of Drug Overdose Deaths,313,Iowa,10 2016
12705,IA,2016,9.0,Number of Drug Overdose Deaths,306,Iowa,9 2016
12718,IA,2017,4.0,Number of Drug Overdose Deaths,319,Iowa,4 2017
12731,IA,2017,8.0,Number of Drug Overdose Deaths,338,Iowa,8 2017
12743,IA,2017,12.0,Number of Drug Overdose Deaths,341,Iowa,12 2017
12753,IA,2017,2.0,Number of Drug Overdose Deaths,330,Iowa,2 2017
12767,IA,2017,1.0,Number of Drug Overdose Deaths,325,Iowa,1 2017
12778,IA,2017,7.0,Number of Drug Overdose Deaths,334,Iowa,7 2017
12785,IA,2017,6.0,Number of Drug Overdose Deaths,332,Iowa,6 2017
12801,IA,2017,3.0,Number of Drug Overdose Deaths,330,Iowa,3 2017
12814,IA,2017,5.0,Number of Drug Overdose Deaths,322,Iowa,5 2017
12825,IA,2017,11.0,Number of Drug Overdose Deaths,340,Iowa,11 2017
12836,IA,2017,10.0,Number of Drug Overdose Deaths,338,Iowa,10 2017
12842,IA,2017,9.0,Number of Drug Overdose Deaths,334,Iowa,9 2017
12860,IA,2018,4.0,Number of Drug Overdose Deaths,325,Iowa,4 2018
12874,IA,2018,8.0,Number of Drug Overdose Deaths,294,Iowa,8 2018
12887,IA,2018,12.0,Number of Drug Overdose Deaths,277,Iowa,12 2018
12898,IA,2018,2.0,Number of Drug Overdose Deaths,331,Iowa,2 2018
12910,IA,2018,1.0,Number of Drug Overdose Deaths,336,Iowa,1 2018
12921,IA,2018,7.0,Number of Drug Overdose Deaths,305,Iowa,7 2018
12934,IA,2018,6.0,Number of Drug Overdose Deaths,307,Iowa,6 2018
12946,IA,2018,3.0,Number of Drug Overdose Deaths,326,Iowa,3 2018
12959,IA,2018,5.0,Number of Drug Overdose Deaths,312,Iowa,5 2018
12971,IA,2018,11.0,Number of Drug Overdose Deaths,280,Iowa,11 2018
12978,IA,2018,10.0,Number of Drug Overdose Deaths,289,Iowa,10 2018
12988,IA,2018,9.0,Number of Drug Overdose Deaths,299,Iowa,9 2018
13000,IA,2019,4.0,Number of Drug Overdose Deaths,286,Iowa,4 2019
13014,IA,2019,8.0,Number of Drug Overdose Deaths,306,Iowa,8 2019
13030,IA,2019,12.0,Number of Drug Overdose Deaths,350,Iowa,12 2019
13042,IA,2019,2.0,Number of Drug Overdose Deaths,277,Iowa,2 2019
13046,IA,2019,1.0,Number of Drug Overdose Deaths,278,Iowa,1 2019
13065,IA,2019,7.0,Number of Drug Overdose Deaths,297,Iowa,7 2019
13078,IA,2019,6.0,Number of Drug Overdose Deaths,283,Iowa,6 2019
13086,IA,2019,3.0,Number of Drug Overdose Deaths,277,Iowa,3 2019
13103,IA,2019,5.0,Number of Drug Overdose Deaths,287,Iowa,5 2019
13115,IA,2019,11.0,Number of Drug Overdose Deaths,336,Iowa,11 2019
13124,IA,2019,10.0,Number of Drug Overdose Deaths,322,Iowa,10 2019
13135,IA,2019,9.0,Number of Drug Overdose Deaths,316,Iowa,9 2019
13151,IA,2020,4.0,Number of Drug Overdose Deaths,389,Iowa,4 2020
13161,IA,2020,8.0,Number of Drug Overdose Deaths,411,Iowa,8 2020
13172,IA,2020,12.0,Number of Drug Overdose Deaths,419,Iowa,12 2020
13182,IA,2020,2.0,Number of Drug Overdose Deaths,363,Iowa,2 2020
13199,IA,2020,1.0,Number of Drug Overdose Deaths,346,Iowa,1 2020
13208,IA,2020,7.0,Number of Drug Overdose Deaths,413,Iowa,7 2020
13222,IA,2020,6.0,Number of Drug Overdose Deaths,417,Iowa,6 2020
13232,IA,2020,3.0,Number of Drug Overdose Deaths,374,Iowa,3 2020
13243,IA,2020,5.0,Number of Drug Overdose Deaths,398,Iowa,5 2020
13254,IA,2020,11.0,Number of Drug Overdose Deaths,429,Iowa,11 2020
13265,IA,2020,10.0,Number of Drug Overdose Deaths,427,Iowa,10 2020
13283,IA,2020,9.0,Number of Drug Overdose Deaths,418,Iowa,9 2020
13295,IA,2021,4.0,Number of Drug Overdose Deaths,425,Iowa,4 2021
13304,IA,2021,8.0,Number of Drug Overdose Deaths,463,Iowa,8 2021
13313,IA,2021,12.0,Number of Drug Overdose Deaths,471,Iowa,12 2021
13327,IA,2021,2.0,Number of Drug Overdose Deaths,422,Iowa,2 2021
13338,IA,2021,1.0,Number of Drug Overdose Deaths,428,Iowa,1 2021
13355,IA,2021,7.0,Number of Drug Overdose Deaths,447,Iowa,7 2021
13366,IA,2021,6.0,Number of Drug Overdose Deaths,433,Iowa,6 2021
13375,IA,2021,3.0,Number of Drug Overdose Deaths,428,Iowa,3 2021
13390,IA,2021,5.0,Number of Drug Overdose Deaths,434,Iowa,5 2021
13400,IA,2021,11.0,Number of Drug Overdose Deaths,441,Iowa,11 2021
13414,IA,2021,10.0,Number of Drug Overdose Deaths,446,Iowa,10 2021
13425,IA,2021,9.0,Number of Drug Overdose Deaths,451,Iowa,9 2021
13433,IA,2022,4.0,Number of Drug Overdose Deaths,491,Iowa,4 2022
13447,IA,2022,8.0,Number of Drug Overdose Deaths,470,Iowa,8 2022
13456,IA,2022,2.0,Number of Drug Overdose Deaths,489,Iowa,2 2022
13470,IA,2022,1.0,Number of Drug Overdose Deaths,479,Iowa,1 2022
13481,IA,2022,7.0,Number of Drug Overdose Deaths,471,Iowa,7 2022
13499,IA,2022,6.0,Number of Drug Overdose Deaths,484,Iowa,6 2022
13507,IA,2022,3.0,Number of Drug Overdose Deaths,495,Iowa,3 2022
13523,IA,2022,5.0,Number of Drug Overdose Deaths,485,Iowa,5 2022
13529,ID,2015,4.0,Number of Drug Overdose Deaths,219,Idaho,4 2015
13546,ID,2015,8.0,Number of Drug Overdose Deaths,218,Idaho,8 2015
13549,ID,2015,12.0,Number of Drug Overdose Deaths,214,Idaho,12 2015
13570,ID,2015,2.0,Number of Drug Overdose Deaths,206,Idaho,2 2015
13583,ID,2015,1.0,Number of Drug Overdose Deaths,209,Idaho,1 2015
13595,ID,2015,7.0,Number of Drug Overdose Deaths,220,Idaho,7 2015
13603,ID,2015,6.0,Number of Drug Overdose Deaths,217,Idaho,6 2015
13613,ID,2015,3.0,Number of Drug Overdose Deaths,216,Idaho,3 2015
13629,ID,2015,5.0,Number of Drug Overdose Deaths,213,Idaho,5 2015
13635,ID,2015,11.0,Number of Drug Overdose Deaths,209,Idaho,11 2015
13653,ID,2015,10.0,Number of Drug Overdose Deaths,215,Idaho,10 2015
13656,ID,2015,9.0,Number of Drug Overdose Deaths,214,Idaho,9 2015
13675,ID,2016,4.0,Number of Drug Overdose Deaths,209,Idaho,4 2016
13690,ID,2016,8.0,Number of Drug Overdose Deaths,217,Idaho,8 2016
13695,ID,2016,12.0,Number of Drug Overdose Deaths,228,Idaho,12 2016
13711,ID,2016,2.0,Number of Drug Overdose Deaths,215,Idaho,2 2016
13726,ID,2016,1.0,Number of Drug Overdose Deaths,214,Idaho,1 2016
13735,ID,2016,7.0,Number of Drug Overdose Deaths,218,Idaho,7 2016
13750,ID,2016,6.0,Number of Drug Overdose Deaths,216,Idaho,6 2016
13761,ID,2016,3.0,Number of Drug Overdose Deaths,212,Idaho,3 2016
13772,ID,2016,5.0,Number of Drug Overdose Deaths,212,Idaho,5 2016
13783,ID,2016,11.0,Number of Drug Overdose Deaths,235,Idaho,11 2016
13797,ID,2016,10.0,Number of Drug Overdose Deaths,229,Idaho,10 2016
13809,ID,2016,9.0,Number of Drug Overdose Deaths,218,Idaho,9 2016
13822,ID,2017,4.0,Number of Drug Overdose Deaths,235,Idaho,4 2017
13835,ID,2017,8.0,Number of Drug Overdose Deaths,235,Idaho,8 2017
13847,ID,2017,12.0,Number of Drug Overdose Deaths,234,Idaho,12 2017
13857,ID,2017,2.0,Number of Drug Overdose Deaths,232,Idaho,2 2017
13871,ID,2017,1.0,Number of Drug Overdose Deaths,226,Idaho,1 2017
13882,ID,2017,7.0,Number of Drug Overdose Deaths,234,Idaho,7 2017
13889,ID,2017,6.0,Number of Drug Overdose Deaths,231,Idaho,6 2017
13905,ID,2017,3.0,Number of Drug Overdose Deaths,231,Idaho,3 2017
13918,ID,2017,5.0,Number of Drug Overdose Deaths,240,Idaho,5 2017
13929,ID,2017,11.0,Number of Drug Overdose Deaths,233,Idaho,11 2017
13940,ID,2017,10.0,Number of Drug Overdose Deaths,236,Idaho,10 2017
13946,ID,2017,9.0,Number of Drug Overdose Deaths,240,Idaho,9 2017
13964,ID,2018,4.0,Number of Drug Overdose Deaths,227,Idaho,4 2018
13978,ID,2018,8.0,Number of Drug Overdose Deaths,244,Idaho,8 2018
13991,ID,2018,12.0,Number of Drug Overdose Deaths,243,Idaho,12 2018
14002,ID,2018,2.0,Number of Drug Overdose Deaths,223,Idaho,2 2018
14014,ID,2018,1.0,Number of Drug Overdose Deaths,228,Idaho,1 2018
14025,ID,2018,7.0,Number of Drug Overdose Deaths,247,Idaho,7 2018
14038,ID,2018,6.0,Number of Drug Overdose Deaths,235,Idaho,6 2018
14050,ID,2018,3.0,Number of Drug Overdose Deaths,225,Idaho,3 2018
14063,ID,2018,5.0,Number of Drug Overdose Deaths,223,Idaho,5 2018
14075,ID,2018,11.0,Number of Drug Overdose Deaths,234,Idaho,11 2018
14082,ID,2018,10.0,Number of Drug Overdose Deaths,231,Idaho,10 2018
14092,ID,2018,9.0,Number of Drug Overdose Deaths,238,Idaho,9 2018
14104,ID,2019,4.0,Number of Drug Overdose Deaths,260,Idaho,4 2019
14118,ID,2019,8.0,Number of Drug Overdose Deaths,238,Idaho,8 2019
14134,ID,2019,12.0,Number of Drug Overdose Deaths,264,Idaho,12 2019
14146,ID,2019,2.0,Number of Drug Overdose Deaths,260,Idaho,2 2019
14150,ID,2019,1.0,Number of Drug Overdose Deaths,249,Idaho,1 2019
14169,ID,2019,7.0,Number of Drug Overdose Deaths,243,Idaho,7 2019
14182,ID,2019,6.0,Number of Drug Overdose Deaths,261,Idaho,6 2019
14190,ID,2019,3.0,Number of Drug Overdose Deaths,265,Idaho,3 2019
14207,ID,2019,5.0,Number of Drug Overdose Deaths,257,Idaho,5 2019
14219,ID,2019,11.0,Number of Drug Overdose Deaths,263,Idaho,11 2019
14228,ID,2019,10.0,Number of Drug Overdose Deaths,253,Idaho,10 2019
14239,ID,2019,9.0,Number of Drug Overdose Deaths,247,Idaho,9 2019
14255,ID,2020,4.0,Number of Drug Overdose Deaths,250,Idaho,4 2020
14265,ID,2020,8.0,Number of Drug Overdose Deaths,280,Idaho,8 2020
14276,ID,2020,12.0,Number of Drug Overdose Deaths,280,Idaho,12 2020
14286,ID,2020,2.0,Number of Drug Overdose Deaths,258,Idaho,2 2020
14303,ID,2020,1.0,Number of Drug Overdose Deaths,264,Idaho,1 2020
14312,ID,2020,7.0,Number of Drug Overdose Deaths,271,Idaho,7 2020
14326,ID,2020,6.0,Number of Drug Overdose Deaths,253,Idaho,6 2020
14336,ID,2020,3.0,Number of Drug Overdose Deaths,250,Idaho,3 2020
14347,ID,2020,5.0,Number of Drug Overdose Deaths,259,Idaho,5 2020
14358,ID,2020,11.0,Number of Drug Overdose Deaths,278,Idaho,11 2020
14369,ID,2020,10.0,Number of Drug Overdose Deaths,280,Idaho,10 2020
14387,ID,2020,9.0,Number of Drug Overdose Deaths,281,Idaho,9 2020
14399,ID,2021,4.0,Number of Drug Overdose Deaths,290,Idaho,4 2021
14408,ID,2021,8.0,Number of Drug Overdose Deaths,325,Idaho,8 2021
14417,ID,2021,12.0,Number of Drug Overdose Deaths,345,Idaho,12 2021
14431,ID,2021,2.0,Number of Drug Overdose Deaths,279,Idaho,2 2021
14442,ID,2021,1.0,Number of Drug Overdose Deaths,284,Idaho,1 2021
14459,ID,2021,7.0,Number of Drug Overdose Deaths,319,Idaho,7 2021
14470,ID,2021,6.0,Number of Drug Overdose Deaths,313,Idaho,6 2021
14479,ID,2021,3.0,Number of Drug Overdose Deaths,276,Idaho,3 2021
14494,ID,2021,5.0,Number of Drug Overdose Deaths,298,Idaho,5 2021
14504,ID,2021,11.0,Number of Drug Overdose Deaths,347,Idaho,11 2021
14518,ID,2021,10.0,Number of Drug Overdose Deaths,338,Idaho,10 2021
14529,ID,2021,9.0,Number of Drug Overdose Deaths,334,Idaho,9 2021
14537,ID,2022,4.0,Number of Drug Overdose Deaths,371,Idaho,4 2022
14551,ID,2022,8.0,Number of Drug Overdose Deaths,343,Idaho,8 2022
14560,ID,2022,2.0,Number of Drug Overdose Deaths,362,Idaho,2 2022
14574,ID,2022,1.0,Number of Drug Overdose Deaths,361,Idaho,1 2022
14585,ID,2022,7.0,Number of Drug Overdose Deaths,339,Idaho,7 2022
14603,ID,2022,6.0,Number of Drug Overdose Deaths,348,Idaho,6 2022
14611,ID,2022,3.0,Number of Drug Overdose Deaths,376,Idaho,3 2022
14627,ID,2022,5.0,Number of Drug Overdose Deaths,352,Idaho,5 2022
14633,IL,2015,4.0,Number of Drug Overdose Deaths,1735,Illinois,4 2015
14650,IL,2015,8.0,Number of Drug Overdose Deaths,1793,Illinois,8 2015
14653,IL,2015,12.0,Number of Drug Overdose Deaths,1864,Illinois,12 2015
14674,IL,2015,2.0,Number of Drug Overdose Deaths,1657,Illinois,2 2015
14687,IL,2015,1.0,Number of Drug Overdose Deaths,1652,Illinois,1 2015
14699,IL,2015,7.0,Number of Drug Overdose Deaths,1761,Illinois,7 2015
14707,IL,2015,6.0,Number of Drug Overdose Deaths,1766,Illinois,6 2015
14717,IL,2015,3.0,Number of Drug Overdose Deaths,1688,Illinois,3 2015
14733,IL,2015,5.0,Number of Drug Overdose Deaths,1782,Illinois,5 2015
14739,IL,2015,11.0,Number of Drug Overdose Deaths,1860,Illinois,11 2015
14757,IL,2015,10.0,Number of Drug Overdose Deaths,1847,Illinois,10 2015
14760,IL,2015,9.0,Number of Drug Overdose Deaths,1813,Illinois,9 2015
14779,IL,2016,4.0,Number of Drug Overdose Deaths,2097,Illinois,4 2016
14794,IL,2016,8.0,Number of Drug Overdose Deaths,2275,Illinois,8 2016
14799,IL,2016,12.0,Number of Drug Overdose Deaths,2427,Illinois,12 2016
14815,IL,2016,2.0,Number of Drug Overdose Deaths,1958,Illinois,2 2016
14830,IL,2016,1.0,Number of Drug Overdose Deaths,1893,Illinois,1 2016
14839,IL,2016,7.0,Number of Drug Overdose Deaths,2261,Illinois,7 2016
14854,IL,2016,6.0,Number of Drug Overdose Deaths,2213,Illinois,6 2016
14865,IL,2016,3.0,Number of Drug Overdose Deaths,2025,Illinois,3 2016
14876,IL,2016,5.0,Number of Drug Overdose Deaths,2129,Illinois,5 2016
14887,IL,2016,11.0,Number of Drug Overdose Deaths,2333,Illinois,11 2016
14901,IL,2016,10.0,Number of Drug Overdose Deaths,2297,Illinois,10 2016
14913,IL,2016,9.0,Number of Drug Overdose Deaths,2319,Illinois,9 2016
14926,IL,2017,4.0,Number of Drug Overdose Deaths,2513,Illinois,4 2017
14939,IL,2017,8.0,Number of Drug Overdose Deaths,2560,Illinois,8 2017
14951,IL,2017,12.0,Number of Drug Overdose Deaths,2765,Illinois,12 2017
14961,IL,2017,2.0,Number of Drug Overdose Deaths,2553,Illinois,2 2017
14975,IL,2017,1.0,Number of Drug Overdose Deaths,2524,Illinois,1 2017
14986,IL,2017,7.0,Number of Drug Overdose Deaths,2486,Illinois,7 2017
14993,IL,2017,6.0,Number of Drug Overdose Deaths,2462,Illinois,6 2017
15009,IL,2017,3.0,Number of Drug Overdose Deaths,2543,Illinois,3 2017
15022,IL,2017,5.0,Number of Drug Overdose Deaths,2473,Illinois,5 2017
15033,IL,2017,11.0,Number of Drug Overdose Deaths,2781,Illinois,11 2017
15044,IL,2017,10.0,Number of Drug Overdose Deaths,2714,Illinois,10 2017
15050,IL,2017,9.0,Number of Drug Overdose Deaths,2650,Illinois,9 2017
15068,IL,2018,4.0,Number of Drug Overdose Deaths,2800,Illinois,4 2018
15082,IL,2018,8.0,Number of Drug Overdose Deaths,2843,Illinois,8 2018
15095,IL,2018,12.0,Number of Drug Overdose Deaths,2732,Illinois,12 2018
15106,IL,2018,2.0,Number of Drug Overdose Deaths,2745,Illinois,2 2018
15118,IL,2018,1.0,Number of Drug Overdose Deaths,2759,Illinois,1 2018
15129,IL,2018,7.0,Number of Drug Overdose Deaths,2885,Illinois,7 2018
15142,IL,2018,6.0,Number of Drug Overdose Deaths,2860,Illinois,6 2018
15154,IL,2018,3.0,Number of Drug Overdose Deaths,2766,Illinois,3 2018
15167,IL,2018,5.0,Number of Drug Overdose Deaths,2852,Illinois,5 2018
15179,IL,2018,11.0,Number of Drug Overdose Deaths,2724,Illinois,11 2018
15186,IL,2018,10.0,Number of Drug Overdose Deaths,2786,Illinois,10 2018
15196,IL,2018,9.0,Number of Drug Overdose Deaths,2774,Illinois,9 2018
15208,IL,2019,4.0,Number of Drug Overdose Deaths,2588,Illinois,4 2019
15222,IL,2019,8.0,Number of Drug Overdose Deaths,2655,Illinois,8 2019
15238,IL,2019,12.0,Number of Drug Overdose Deaths,2775,Illinois,12 2019
15250,IL,2019,2.0,Number of Drug Overdose Deaths,2653,Illinois,2 2019
15254,IL,2019,1.0,Number of Drug Overdose Deaths,2687,Illinois,1 2019
15273,IL,2019,7.0,Number of Drug Overdose Deaths,2605,Illinois,7 2019
15286,IL,2019,6.0,Number of Drug Overdose Deaths,2632,Illinois,6 2019
15294,IL,2019,3.0,Number of Drug Overdose Deaths,2624,Illinois,3 2019
15311,IL,2019,5.0,Number of Drug Overdose Deaths,2623,Illinois,5 2019
15323,IL,2019,11.0,Number of Drug Overdose Deaths,2719,Illinois,11 2019
15332,IL,2019,10.0,Number of Drug Overdose Deaths,2660,Illinois,10 2019
15343,IL,2019,9.0,Number of Drug Overdose Deaths,2687,Illinois,9 2019
15359,IL,2020,4.0,Number of Drug Overdose Deaths,3160,Illinois,4 2020
15369,IL,2020,8.0,Number of Drug Overdose Deaths,3484,Illinois,8 2020
15380,IL,2020,12.0,Number of Drug Overdose Deaths,3531,Illinois,12 2020
15390,IL,2020,2.0,Number of Drug Overdose Deaths,2939,Illinois,2 2020
15407,IL,2020,1.0,Number of Drug Overdose Deaths,2840,Illinois,1 2020
15416,IL,2020,7.0,Number of Drug Overdose Deaths,3443,Illinois,7 2020
15430,IL,2020,6.0,Number of Drug Overdose Deaths,3369,Illinois,6 2020
15440,IL,2020,3.0,Number of Drug Overdose Deaths,3019,Illinois,3 2020
15451,IL,2020,5.0,Number of Drug Overdose Deaths,3295,Illinois,5 2020
15462,IL,2020,11.0,Number of Drug Overdose Deaths,3577,Illinois,11 2020
15473,IL,2020,10.0,Number of Drug Overdose Deaths,3538,Illinois,10 2020
15491,IL,2020,9.0,Number of Drug Overdose Deaths,3521,Illinois,9 2020
15503,IL,2021,4.0,Number of Drug Overdose Deaths,3532,Illinois,4 2021
15512,IL,2021,8.0,Number of Drug Overdose Deaths,3576,Illinois,8 2021
15521,IL,2021,12.0,Number of Drug Overdose Deaths,3786,Illinois,12 2021
15535,IL,2021,2.0,Number of Drug Overdose Deaths,3478,Illinois,2 2021
15546,IL,2021,1.0,Number of Drug Overdose Deaths,3516,Illinois,1 2021
15563,IL,2021,7.0,Number of Drug Overdose Deaths,3536,Illinois,7 2021
15574,IL,2021,6.0,Number of Drug Overdose Deaths,3474,Illinois,6 2021
15583,IL,2021,3.0,Number of Drug Overdose Deaths,3512,Illinois,3 2021
15598,IL,2021,5.0,Number of Drug Overdose Deaths,3442,Illinois,5 2021
15608,IL,2021,11.0,Number of Drug Overdose Deaths,3708,Illinois,11 2021
15622,IL,2021,10.0,Number of Drug Overdose Deaths,3674,Illinois,10 2021
