,state,year,month,indicator,overdose_deaths,state_name,Date_Month_Year
17430,KS,2019,8,Number of Drug Overdose Deaths,372,Kansas,8 2019
17446,KS,2019,12,Number of Drug Overdose Deaths,380,Kansas,12 2019
17458,KS,2019,2,Number of Drug Overdose Deaths,361,Kansas,2 2019
17462,KS,2019,1,Number of Drug Overdose Deaths,348,Kansas,1 2019
17481,KS,2019,7,Number of Drug Overdose Deaths,376,Kansas,7 2019
17494,KS,2019,6,Number of Drug Overdose Deaths,374,Kansas,6 2019
17502,KS,2019,3,Number of Drug Overdose Deaths,363,Kansas,3 2019
17519,KS,2019,5,Number of Drug Overdose Deaths,371,Kansas,5 2019
17531,KS,2019,11,Number of Drug Overdose Deaths,378,Kansas,11 2019
17540,KS,2019,10,Number of Drug Overdose Deaths,366,Kansas,10 2019
17551,KS,2019,9,Number of Drug Overdose Deaths,376,Kansas,9 2019
17567,KS,2020,4,Number of Drug Overdose Deaths,383,Kansas,4 2020
17577,KS,2020,8,Number of Drug Overdose Deaths,427,Kansas,8 2020
17588,KS,2020,12,Number of Drug Overdose Deaths,473,Kansas,12 2020
17598,KS,2020,2,Number of Drug Overdose Deaths,383,Kansas,2 2020
17615,KS,2020,1,Number of Drug Overdose Deaths,387,Kansas,1 2020
17624,KS,2020,7,Number of Drug Overdose Deaths,412,Kansas,7 2020
17638,KS,2020,6,Number of Drug Overdose Deaths,396,Kansas,6 2020
17648,KS,2020,3,Number of Drug Overdose Deaths,387,Kansas,3 2020
17659,KS,2020,5,Number of Drug Overdose Deaths,391,Kansas,5 2020
17670,KS,2020,11,Number of Drug Overdose Deaths,445,Kansas,11 2020
17681,KS,2020,10,Number of Drug Overdose Deaths,449,Kansas,10 2020
17699,KS,2020,9,Number of Drug Overdose Deaths,429,Kansas,9 2020
17711,KS,2021,4,Number of Drug Overdose Deaths,557,Kansas,4 2021
17720,KS,2021,8,Number of Drug Overdose Deaths,622,Kansas,8 2021
17729,KS,2021,12,Number of Drug Overdose Deaths,682,Kansas,12 2021
17743,KS,2021,2,Number of Drug Overdose Deaths,494,Kansas,2 2021
17754,KS,2021,1,Number of Drug Overdose Deaths,477,Kansas,1 2021
17771,KS,2021,7,Number of Drug Overdose Deaths,586,Kansas,7 2021
17782,KS,2021,6,Number of Drug Overdose Deaths,576,Kansas,6 2021
17791,KS,2021,3,Number of Drug Overdose Deaths,528,Kansas,3 2021
17806,KS,2021,5,Number of Drug Overdose Deaths,563,Kansas,5 2021
17816,KS,2021,11,Number of Drug Overdose Deaths,683,Kansas,11 2021
17830,KS,2021,10,Number of Drug Overdose Deaths,662,Kansas,10 2021
17841,KS,2021,9,Number of Drug Overdose Deaths,649,Kansas,9 2021
17849,KS,2022,4,Number of Drug Overdose Deaths,706,Kansas,4 2022
17863,KS,2022,8,Number of Drug Overdose Deaths,659,Kansas,8 2022
17872,KS,2022,2,Number of Drug Overdose Deaths,701,Kansas,2 2022
17886,KS,2022,1,Number of Drug Overdose Deaths,695,Kansas,1 2022
17897,KS,2022,7,Number of Drug Overdose Deaths,694,Kansas,7 2022
17915,KS,2022,6,Number of Drug Overdose Deaths,705,Kansas,6 2022
17923,KS,2022,3,Number of Drug Overdose Deaths,702,Kansas,3 2022
17939,KS,2022,5,Number of Drug Overdose Deaths,709,Kansas,5 2022
17945,KY,2015,4,Number of Drug Overdose Deaths,"1,172",Kentucky,4 2015
17962,KY,2015,8,Number of Drug Overdose Deaths,"1,208",Kentucky,8 2015
17965,KY,2015,12,Number of Drug Overdose Deaths,"1,248",Kentucky,12 2015
17986,KY,2015,2,Number of Drug Overdose Deaths,"1,121",Kentucky,2 2015
17999,KY,2015,1,Number of Drug Overdose Deaths,"1,101",Kentucky,1 2015
18011,KY,2015,7,Number of Drug Overdose Deaths,"1,211",Kentucky,7 2015
18019,KY,2015,6,Number of Drug Overdose Deaths,"1,198",Kentucky,6 2015
18029,KY,2015,3,Number of Drug Overdose Deaths,"1,152",Kentucky,3 2015
18045,KY,2015,5,Number of Drug Overdose Deaths,"1,185",Kentucky,5 2015
18051,KY,2015,11,Number of Drug Overdose Deaths,"1,240",Kentucky,11 2015
18069,KY,2015,10,Number of Drug Overdose Deaths,"1,217",Kentucky,10 2015
18072,KY,2015,9,Number of Drug Overdose Deaths,"1,233",Kentucky,9 2015
18091,KY,2016,4,Number of Drug Overdose Deaths,"1,291",Kentucky,4 2016
18106,KY,2016,8,Number of Drug Overdose Deaths,"1,404",Kentucky,8 2016
18111,KY,2016,12,Number of Drug Overdose Deaths,"1,437",Kentucky,12 2016
18127,KY,2016,2,Number of Drug Overdose Deaths,"1,228",Kentucky,2 2016
18142,KY,2016,1,Number of Drug Overdose Deaths,"1,253",Kentucky,1 2016
18151,KY,2016,7,Number of Drug Overdose Deaths,"1,376",Kentucky,7 2016
18166,KY,2016,6,Number of Drug Overdose Deaths,"1,371",Kentucky,6 2016
18177,KY,2016,3,Number of Drug Overdose Deaths,"1,253",Kentucky,3 2016
18188,KY,2016,5,Number of Drug Overdose Deaths,"1,320",Kentucky,5 2016
18199,KY,2016,11,Number of Drug Overdose Deaths,"1,395",Kentucky,11 2016
18213,KY,2016,10,Number of Drug Overdose Deaths,"1,416",Kentucky,10 2016
18225,KY,2016,9,Number of Drug Overdose Deaths,"1,411",Kentucky,9 2016
18238,KY,2017,4,Number of Drug Overdose Deaths,"1,580",Kentucky,4 2017
18251,KY,2017,8,Number of Drug Overdose Deaths,"1,575",Kentucky,8 2017
18263,KY,2017,12,Number of Drug Overdose Deaths,"1,566",Kentucky,12 2017
18273,KY,2017,2,Number of Drug Overdose Deaths,"1,545",Kentucky,2 2017
18287,KY,2017,1,Number of Drug Overdose Deaths,"1,480",Kentucky,1 2017
18298,KY,2017,7,Number of Drug Overdose Deaths,"1,568",Kentucky,7 2017
18305,KY,2017,6,Number of Drug Overdose Deaths,"1,564",Kentucky,6 2017
18321,KY,2017,3,Number of Drug Overdose Deaths,"1,552",Kentucky,3 2017
18334,KY,2017,5,Number of Drug Overdose Deaths,"1,583",Kentucky,5 2017
18345,KY,2017,11,Number of Drug Overdose Deaths,"1,594",Kentucky,11 2017
18356,KY,2017,10,Number of Drug Overdose Deaths,"1,564",Kentucky,10 2017
18362,KY,2017,9,Number of Drug Overdose Deaths,"1,566",Kentucky,9 2017
18380,KY,2018,4,Number of Drug Overdose Deaths,"1,418",Kentucky,4 2018
18394,KY,2018,8,Number of Drug Overdose Deaths,"1,372",Kentucky,8 2018
18407,KY,2018,12,Number of Drug Overdose Deaths,"1,336",Kentucky,12 2018
18418,KY,2018,2,Number of Drug Overdose Deaths,"1,490",Kentucky,2 2018
18430,KY,2018,1,Number of Drug Overdose Deaths,"1,529",Kentucky,1 2018
18441,KY,2018,7,Number of Drug Overdose Deaths,"1,380",Kentucky,7 2018
18454,KY,2018,6,Number of Drug Overdose Deaths,"1,379",Kentucky,6 2018
18466,KY,2018,3,Number of Drug Overdose Deaths,"1,450",Kentucky,3 2018
18479,KY,2018,5,Number of Drug Overdose Deaths,"1,381",Kentucky,5 2018
18491,KY,2018,11,Number of Drug Overdose Deaths,"1,369",Kentucky,11 2018
18498,KY,2018,10,Number of Drug Overdose Deaths,"1,383",Kentucky,10 2018
18508,KY,2018,9,Number of Drug Overdose Deaths,"1,381",Kentucky,9 2018
18520,KY,2019,4,Number of Drug Overdose Deaths,"1,330",Kentucky,4 2019
18534,KY,2019,8,Number of Drug Overdose Deaths,"1,307",Kentucky,8 2019
18550,KY,2019,12,Number of Drug Overdose Deaths,"1,369",Kentucky,12 2019
18562,KY,2019,2,Number of Drug Overdose Deaths,"1,320",Kentucky,2 2019
18566,KY,2019,1,Number of Drug Overdose Deaths,"1,339",Kentucky,1 2019
18585,KY,2019,7,Number of Drug Overdose Deaths,"1,341",Kentucky,7 2019
18598,KY,2019,6,Number of Drug Overdose Deaths,"1,339",Kentucky,6 2019
18606,KY,2019,3,Number of Drug Overdose Deaths,"1,332",Kentucky,3 2019
18623,KY,2019,5,Number of Drug Overdose Deaths,"1,346",Kentucky,5 2019
18635,KY,2019,11,Number of Drug Overdose Deaths,"1,320",Kentucky,11 2019
18644,KY,2019,10,Number of Drug Overdose Deaths,"1,310",Kentucky,10 2019
18655,KY,2019,9,Number of Drug Overdose Deaths,"1,300",Kentucky,9 2019
18671,KY,2020,4,Number of Drug Overdose Deaths,"1,501",Kentucky,4 2020
18681,KY,2020,8,Number of Drug Overdose Deaths,"1,876",Kentucky,8 2020
18692,KY,2020,12,Number of Drug Overdose Deaths,"2,104",Kentucky,12 2020
18702,KY,2020,2,Number of Drug Overdose Deaths,"1,418",Kentucky,2 2020
18719,KY,2020,1,Number of Drug Overdose Deaths,"1,374",Kentucky,1 2020
18728,KY,2020,7,Number of Drug Overdose Deaths,"1,789",Kentucky,7 2020
18742,KY,2020,6,Number of Drug Overdose Deaths,"1,706",Kentucky,6 2020
18752,KY,2020,3,Number of Drug Overdose Deaths,"1,447",Kentucky,3 2020
18763,KY,2020,5,Number of Drug Overdose Deaths,"1,647",Kentucky,5 2020
18774,KY,2020,11,Number of Drug Overdose Deaths,"2,044",Kentucky,11 2020
18785,KY,2020,10,Number of Drug Overdose Deaths,"1,993",Kentucky,10 2020
18803,KY,2020,9,Number of Drug Overdose Deaths,"1,943",Kentucky,9 2020
18815,KY,2021,4,Number of Drug Overdose Deaths,"2,321",Kentucky,4 2021
18824,KY,2021,8,Number of Drug Overdose Deaths,"2,341",Kentucky,8 2021
18833,KY,2021,12,Number of Drug Overdose Deaths,"2,397",Kentucky,12 2021
18847,KY,2021,2,Number of Drug Overdose Deaths,"2,218",Kentucky,2 2021
18858,KY,2021,1,Number of Drug Overdose Deaths,"2,189",Kentucky,1 2021
18875,KY,2021,7,Number of Drug Overdose Deaths,"2,313",Kentucky,7 2021
18886,KY,2021,6,Number of Drug Overdose Deaths,"2,310",Kentucky,6 2021
18895,KY,2021,3,Number of Drug Overdose Deaths,"2,271",Kentucky,3 2021
18910,KY,2021,5,Number of Drug Overdose Deaths,"2,272",Kentucky,5 2021
18920,KY,2021,11,Number of Drug Overdose Deaths,"2,418",Kentucky,11 2021
18934,KY,2021,10,Number of Drug Overdose Deaths,"2,420",Kentucky,10 2021
18945,KY,2021,9,Number of Drug Overdose Deaths,"2,389",Kentucky,9 2021
18953,KY,2022,4,Number of Drug Overdose Deaths,"2,314",Kentucky,4 2022
18967,KY,2022,8,Number of Drug Overdose Deaths,"2,299",Kentucky,8 2022
18976,KY,2022,2,Number of Drug Overdose Deaths,"2,386",Kentucky,2 2022
18990,KY,2022,1,Number of Drug Overdose Deaths,"2,381",Kentucky,1 2022
19001,KY,2022,7,Number of Drug Overdose Deaths,"2,307",Kentucky,7 2022
19019,KY,2022,6,Number of Drug Overdose Deaths,"2,295",Kentucky,6 2022
19027,KY,2022,3,Number of Drug Overdose Deaths,"2,365",Kentucky,3 2022
19043,KY,2022,5,Number of Drug Overdose Deaths,"2,295",Kentucky,5 2022
19044,LA,2015,4,Number of Drug Overdose Deaths,796,Louisiana,4 2015
19049,LA,2015,8,Number of Drug Overdose Deaths,823,Louisiana,8 2015
19050,LA,2015,12,Number of Drug Overdose Deaths,875,Louisiana,12 2015
19054,LA,2015,2,Number of Drug Overdose Deaths,785,Louisiana,2 2015
19058,LA,2015,1,Number of Drug Overdose Deaths,782,Louisiana,1 2015
19061,LA,2015,7,Number of Drug Overdose Deaths,825,Louisiana,7 2015
19063,LA,2015,6,Number of Drug Overdose Deaths,802,Louisiana,6 2015
19065,LA,2015,3,Number of Drug Overdose Deaths,784,Louisiana,3 2015
19070,LA,2015,5,Number of Drug Overdose Deaths,803,Louisiana,5 2015
19072,LA,2015,11,Number of Drug Overdose Deaths,853,Louisiana,11 2015
19075,LA,2015,10,Number of Drug Overdose Deaths,834,Louisiana,10 2015
19077,LA,2015,9,Number of Drug Overdose Deaths,838,Louisiana,9 2015
19081,LA,2016,4,Number of Drug Overdose Deaths,893,Louisiana,4 2016
19085,LA,2016,8,Number of Drug Overdose Deaths,979,Louisiana,8 2016
19086,LA,2016,12,Number of Drug Overdose Deaths,"1,004",Louisiana,12 2016
19090,LA,2016,2,Number of Drug Overdose Deaths,901,Louisiana,2 2016
19094,LA,2016,1,Number of Drug Overdose Deaths,890,Louisiana,1 2016
19096,LA,2016,7,Number of Drug Overdose Deaths,962,Louisiana,7 2016
19100,LA,2016,6,Number of Drug Overdose Deaths,941,Louisiana,6 2016
19103,LA,2016,3,Number of Drug Overdose Deaths,894,Louisiana,3 2016
19106,LA,2016,5,Number of Drug Overdose Deaths,899,Louisiana,5 2016
19109,LA,2016,11,Number of Drug Overdose Deaths,"1,012",Louisiana,11 2016
19112,LA,2016,10,Number of Drug Overdose Deaths,"1,021",Louisiana,10 2016
19114,LA,2016,9,Number of Drug Overdose Deaths,997,Louisiana,9 2016
19118,LA,2017,4,Number of Drug Overdose Deaths,"1,036",Louisiana,4 2017
19121,LA,2017,8,Number of Drug Overdose Deaths,"1,020",Louisiana,8 2017
19124,LA,2017,12,Number of Drug Overdose Deaths,"1,102",Louisiana,12 2017
19127,LA,2017,2,Number of Drug Overdose Deaths,"1,010",Louisiana,2 2017
19130,LA,2017,1,Number of Drug Overdose Deaths,"1,015",Louisiana,1 2017
19133,LA,2017,7,Number of Drug Overdose Deaths,"1,007",Louisiana,7 2017
19135,LA,2017,6,Number of Drug Overdose Deaths,"1,016",Louisiana,6 2017
19139,LA,2017,3,Number of Drug Overdose Deaths,"1,020",Louisiana,3 2017
19142,LA,2017,5,Number of Drug Overdose Deaths,"1,030",Louisiana,5 2017
19144,LA,2017,11,Number of Drug Overdose Deaths,"1,059",Louisiana,11 2017
19148,LA,2017,10,Number of Drug Overdose Deaths,"1,015",Louisiana,10 2017
19149,LA,2017,9,Number of Drug Overdose Deaths,"1,014",Louisiana,9 2017
19153,LA,2018,4,Number of Drug Overdose Deaths,"1,174",Louisiana,4 2018
19157,LA,2018,8,Number of Drug Overdose Deaths,"1,202",Louisiana,8 2018
19160,LA,2018,12,Number of Drug Overdose Deaths,"1,167",Louisiana,12 2018
19163,LA,2018,2,Number of Drug Overdose Deaths,"1,136",Louisiana,2 2018
19165,LA,2018,1,Number of Drug Overdose Deaths,"1,113",Louisiana,1 2018
19169,LA,2018,7,Number of Drug Overdose Deaths,"1,210",Louisiana,7 2018
19172,LA,2018,6,Number of Drug Overdose Deaths,"1,212",Louisiana,6 2018
19175,LA,2018,3,Number of Drug Overdose Deaths,"1,167",Louisiana,3 2018
19178,LA,2018,5,Number of Drug Overdose Deaths,"1,203",Louisiana,5 2018
19181,LA,2018,11,Number of Drug Overdose Deaths,"1,193",Louisiana,11 2018
19183,LA,2018,10,Number of Drug Overdose Deaths,"1,212",Louisiana,10 2018
19186,LA,2018,9,Number of Drug Overdose Deaths,"1,210",Louisiana,9 2018
19189,LA,2019,4,Number of Drug Overdose Deaths,"1,125",Louisiana,4 2019
19192,LA,2019,8,Number of Drug Overdose Deaths,"1,161",Louisiana,8 2019
19195,LA,2019,12,Number of Drug Overdose Deaths,"1,304",Louisiana,12 2019
19199,LA,2019,2,Number of Drug Overdose Deaths,"1,156",Louisiana,2 2019
19200,LA,2019,1,Number of Drug Overdose Deaths,"1,162",Louisiana,1 2019
19204,LA,2019,7,Number of Drug Overdose Deaths,"1,122",Louisiana,7 2019
19208,LA,2019,6,Number of Drug Overdose Deaths,"1,115",Louisiana,6 2019
19210,LA,2019,3,Number of Drug Overdose Deaths,"1,128",Louisiana,3 2019
19214,LA,2019,5,Number of Drug Overdose Deaths,"1,126",Louisiana,5 2019
19217,LA,2019,11,Number of Drug Overdose Deaths,"1,278",Louisiana,11 2019
19220,LA,2019,10,Number of Drug Overdose Deaths,"1,244",Louisiana,10 2019
19223,LA,2019,9,Number of Drug Overdose Deaths,"1,185",Louisiana,9 2019
19226,LA,2020,4,Number of Drug Overdose Deaths,"1,463",Louisiana,4 2020
19228,LA,2020,8,Number of Drug Overdose Deaths,"1,772",Louisiana,8 2020
19231,LA,2020,12,Number of Drug Overdose Deaths,"1,929",Louisiana,12 2020
19235,LA,2020,2,Number of Drug Overdose Deaths,"1,341",Louisiana,2 2020
19238,LA,2020,1,Number of Drug Overdose Deaths,"1,330",Louisiana,1 2020
19241,LA,2020,7,Number of Drug Overdose Deaths,"1,722",Louisiana,7 2020
19244,LA,2020,6,Number of Drug Overdose Deaths,"1,641",Louisiana,6 2020
19247,LA,2020,3,Number of Drug Overdose Deaths,"1,388",Louisiana,3 2020
19249,LA,2020,5,Number of Drug Overdose Deaths,"1,562",Louisiana,5 2020
19252,LA,2020,11,Number of Drug Overdose Deaths,"1,850",Louisiana,11 2020
19254,LA,2020,10,Number of Drug Overdose Deaths,"1,830",Louisiana,10 2020
19259,LA,2020,9,Number of Drug Overdose Deaths,"1,823",Louisiana,9 2020
19262,LA,2021,4,Number of Drug Overdose Deaths,"2,225",Louisiana,4 2021
19264,LA,2021,8,Number of Drug Overdose Deaths,"2,368",Louisiana,8 2021
19268,LA,2021,12,Number of Drug Overdose Deaths,"2,512",Louisiana,12 2021
19269,LA,2021,2,Number of Drug Overdose Deaths,"2,097",Louisiana,2 2021
19273,LA,2021,1,Number of Drug Overdose Deaths,"2,022",Louisiana,1 2021
19277,LA,2021,7,Number of Drug Overdose Deaths,"2,330",Louisiana,7 2021
19280,LA,2021,6,Number of Drug Overdose Deaths,"2,258",Louisiana,6 2021
19283,LA,2021,3,Number of Drug Overdose Deaths,"2,174",Louisiana,3 2021
19285,LA,2021,5,Number of Drug Overdose Deaths,"2,230",Louisiana,5 2021
19289,LA,2021,11,Number of Drug Overdose Deaths,"2,513",Louisiana,11 2021
19292,LA,2021,10,Number of Drug Overdose Deaths,"2,471",Louisiana,10 2021
19295,LA,2021,9,Number of Drug Overdose Deaths,"2,435",Louisiana,9 2021
19297,LA,2022,4,Number of Drug Overdose Deaths,"2,547",Louisiana,4 2022
19300,LA,2022,8,Number of Drug Overdose Deaths,"2,465",Louisiana,8 2022
19302,LA,2022,2,Number of Drug Overdose Deaths,"2,545",Louisiana,2 2022
19306,LA,2022,1,Number of Drug Overdose Deaths,"2,527",Louisiana,1 2022
19309,LA,2022,7,Number of Drug Overdose Deaths,"2,505",Louisiana,7 2022
19313,LA,2022,6,Number of Drug Overdose Deaths,"2,557",Louisiana,6 2022
19315,LA,2022,3,Number of Drug Overdose Deaths,"2,558",Louisiana,3 2022
19319,LA,2022,5,Number of Drug Overdose Deaths,"2,544",Louisiana,5 2022
19325,MA,2015,4,Number of Drug Overdose Deaths,"1,376",Massachusetts,4 2015
19342,MA,2015,8,Number of Drug Overdose Deaths,"1,494",Massachusetts,8 2015
19345,MA,2015,12,Number of Drug Overdose Deaths,"1,723",Massachusetts,12 2015
19366,MA,2015,2,Number of Drug Overdose Deaths,"1,288",Massachusetts,2 2015
19379,MA,2015,1,Number of Drug Overdose Deaths,"1,296",Massachusetts,1 2015
19391,MA,2015,7,Number of Drug Overdose Deaths,"1,453",Massachusetts,7 2015
19399,MA,2015,6,Number of Drug Overdose Deaths,"1,408",Massachusetts,6 2015
19409,MA,2015,3,Number of Drug Overdose Deaths,"1,331",Massachusetts,3 2015
19425,MA,2015,5,Number of Drug Overdose Deaths,"1,395",Massachusetts,5 2015
19431,MA,2015,11,Number of Drug Overdose Deaths,"1,702",Massachusetts,11 2015
19449,MA,2015,10,Number of Drug Overdose Deaths,"1,623",Massachusetts,10 2015
19452,MA,2015,9,Number of Drug Overdose Deaths,"1,549",Massachusetts,9 2015
19471,MA,2016,4,Number of Drug Overdose Deaths,"1,889",Massachusetts,4 2016
19486,MA,2016,8,Number of Drug Overdose Deaths,"2,089",Massachusetts,8 2016
19491,MA,2016,12,Number of Drug Overdose Deaths,"2,198",Massachusetts,12 2016
19507,MA,2016,2,Number of Drug Overdose Deaths,"1,788",Massachusetts,2 2016
19522,MA,2016,1,Number of Drug Overdose Deaths,"1,738",Massachusetts,1 2016
19531,MA,2016,7,Number of Drug Overdose Deaths,"2,073",Massachusetts,7 2016
19546,MA,2016,6,Number of Drug Overdose Deaths,"2,001",Massachusetts,6 2016
19557,MA,2016,3,Number of Drug Overdose Deaths,"1,812",Massachusetts,3 2016
19568,MA,2016,5,Number of Drug Overdose Deaths,"1,932",Massachusetts,5 2016
19579,MA,2016,11,Number of Drug Overdose Deaths,"2,157",Massachusetts,11 2016
19593,MA,2016,10,Number of Drug Overdose Deaths,"2,143",Massachusetts,10 2016
19605,MA,2016,9,Number of Drug Overdose Deaths,"2,131",Massachusetts,9 2016
19618,MA,2017,4,Number of Drug Overdose Deaths,"2,168",Massachusetts,4 2017
19631,MA,2017,8,Number of Drug Overdose Deaths,"2,104",Massachusetts,8 2017
19643,MA,2017,12,Number of Drug Overdose Deaths,"2,138",Massachusetts,12 2017
19653,MA,2017,2,Number of Drug Overdose Deaths,"2,206",Massachusetts,2 2017
19667,MA,2017,1,Number of Drug Overdose Deaths,"2,224",Massachusetts,1 2017
19678,MA,2017,7,Number of Drug Overdose Deaths,"2,078",Massachusetts,7 2017
19685,MA,2017,6,Number of Drug Overdose Deaths,"2,105",Massachusetts,6 2017
19701,MA,2017,3,Number of Drug Overdose Deaths,"2,203",Massachusetts,3 2017
19714,MA,2017,5,Number of Drug Overdose Deaths,"2,143",Massachusetts,5 2017
19725,MA,2017,11,Number of Drug Overdose Deaths,"2,102",Massachusetts,11 2017
19736,MA,2017,10,Number of Drug Overdose Deaths,"2,093",Massachusetts,10 2017
19742,MA,2017,9,Number of Drug Overdose Deaths,"2,106",Massachusetts,9 2017
19760,MA,2018,4,Number of Drug Overdose Deaths,"2,166",Massachusetts,4 2018
19774,MA,2018,8,Number of Drug Overdose Deaths,"2,308",Massachusetts,8 2018
19787,MA,2018,12,Number of Drug Overdose Deaths,"2,238",Massachusetts,12 2018
19798,MA,2018,2,Number of Drug Overdose Deaths,"2,167",Massachusetts,2 2018
19810,MA,2018,1,Number of Drug Overdose Deaths,"2,160",Massachusetts,1 2018
19821,MA,2018,7,Number of Drug Overdose Deaths,"2,321",Massachusetts,7 2018
19834,MA,2018,6,Number of Drug Overdose Deaths,"2,289",Massachusetts,6 2018
19846,MA,2018,3,Number of Drug Overdose Deaths,"2,161",Massachusetts,3 2018
19859,MA,2018,5,Number of Drug Overdose Deaths,"2,227",Massachusetts,5 2018
19871,MA,2018,11,Number of Drug Overdose Deaths,"2,245",Massachusetts,11 2018
19878,MA,2018,10,Number of Drug Overdose Deaths,"2,254",Massachusetts,10 2018
19888,MA,2018,9,Number of Drug Overdose Deaths,"2,272",Massachusetts,9 2018
19900,MA,2019,4,Number of Drug Overdose Deaths,"2,217",Massachusetts,4 2019
19914,MA,2019,8,Number of Drug Overdose Deaths,"2,150",Massachusetts,8 2019
19930,MA,2019,12,Number of Drug Overdose Deaths,"2,215",Massachusetts,12 2019
19942,MA,2019,2,Number of Drug Overdose Deaths,"2,198",Massachusetts,2 2019
19946,MA,2019,1,Number of Drug Overdose Deaths,"2,212",Massachusetts,1 2019
19965,MA,2019,7,Number of Drug Overdose Deaths,"2,153",Massachusetts,7 2019
19978,MA,2019,6,Number of Drug Overdose Deaths,"2,170",Massachusetts,6 2019
19986,MA,2019,3,Number of Drug Overdose Deaths,"2,220",Massachusetts,3 2019
20003,MA,2019,5,Number of Drug Overdose Deaths,"2,190",Massachusetts,5 2019
20015,MA,2019,11,Number of Drug Overdose Deaths,"2,211",Massachusetts,11 2019
20024,MA,2019,10,Number of Drug Overdose Deaths,"2,191",Massachusetts,10 2019
20035,MA,2019,9,Number of Drug Overdose Deaths,"2,153",Massachusetts,9 2019
20051,MA,2020,4,Number of Drug Overdose Deaths,"2,244",Massachusetts,4 2020
20061,MA,2020,8,Number of Drug Overdose Deaths,"2,310",Massachusetts,8 2020
20072,MA,2020,12,Number of Drug Overdose Deaths,"2,296",Massachusetts,12 2020
20082,MA,2020,2,Number of Drug Overdose Deaths,"2,221",Massachusetts,2 2020
20099,MA,2020,1,Number of Drug Overdose Deaths,"2,197",Massachusetts,1 2020
20108,MA,2020,7,Number of Drug Overdose Deaths,"2,321",Massachusetts,7 2020
20122,MA,2020,6,Number of Drug Overdose Deaths,"2,298",Massachusetts,6 2020
