Year,Month,Indicator,Value,State
2018,January,Number of Drug Overdose Deaths,"1,113",Louisiana
2018,July,Number of Drug Overdose Deaths,"1,210",Louisiana
2018,June,Number of Drug Overdose Deaths,"1,212",Louisiana
2018,March,Number of Drug Overdose Deaths,"1,167",Louisiana
2018,May,Number of Drug Overdose Deaths,"1,203",Louisiana
2018,November,Number of Drug Overdose Deaths,"1,193",Louisiana
2018,October,Number of Drug Overdose Deaths,"1,212",Louisiana
2018,September,Number of Drug Overdose Deaths,"1,210",Louisiana
2019,April,Number of Drug Overdose Deaths,"1,125",Louisiana
2019,August,Number of Drug Overdose Deaths,"1,161",Louisiana
2019,December,Number of Drug Overdose Deaths,"1,304",Louisiana
2019,February,Number of Drug Overdose Deaths,"1,156",Louisiana
2019,January,Number of Drug Overdose Deaths,"1,162",Louisiana
2019,July,Number of Drug Overdose Deaths,"1,122",Louisiana
2019,June,Number of Drug Overdose Deaths,"1,115",Louisiana
2019,March,Number of Drug Overdose Deaths,"1,128",Louisiana
2019,May,Number of Drug Overdose Deaths,"1,126",Louisiana
2019,November,Number of Drug Overdose Deaths,"1,278",Louisiana
2019,October,Number of Drug Overdose Deaths,"1,244",Louisiana
2019,September,Number of Drug Overdose Deaths,"1,185",Louisiana
2020,April,Number of Drug Overdose Deaths,"1,463",Louisiana
2020,August,Number of Drug Overdose Deaths,"1,772",Louisiana
2020,December,Number of Drug Overdose Deaths,"1,929",Louisiana
2020,February,Number of Drug Overdose Deaths,"1,341",Louisiana
2020,January,Number of Drug Overdose Deaths,"1,330",Louisiana
2020,July,Number of Drug Overdose Deaths,"1,722",Louisiana
2020,June,Number of Drug Overdose Deaths,"1,641",Louisiana
2020,March,Number of Drug Overdose Deaths,"1,388",Louisiana
2020,May,Number of Drug Overdose Deaths,"1,562",Louisiana
2020,November,Number of Drug Overdose Deaths,"1,850",Louisiana
2020,October,Number of Drug Overdose Deaths,"1,830",Louisiana
2020,September,Number of Drug Overdose Deaths,"1,823",Louisiana
2021,April,Number of Drug Overdose Deaths,"2,225",Louisiana
2021,August,Number of Drug Overdose Deaths,"2,368",Louisiana
2021,December,Number of Drug Overdose Deaths,"2,512",Louisiana
2021,February,Number of Drug Overdose Deaths,"2,097",Louisiana
2021,January,Number of Drug Overdose Deaths,"2,022",Louisiana
2021,July,Number of Drug Overdose Deaths,"2,330",Louisiana
2021,June,Number of Drug Overdose Deaths,"2,258",Louisiana
2021,March,Number of Drug Overdose Deaths,"2,174",Louisiana
2021,May,Number of Drug Overdose Deaths,"2,230",Louisiana
2021,November,Number of Drug Overdose Deaths,"2,513",Louisiana
2021,October,Number of Drug Overdose Deaths,"2,471",Louisiana
2021,September,Number of Drug Overdose Deaths,"2,435",Louisiana
2022,April,Number of Drug Overdose Deaths,"2,547",Louisiana
2022,August,Number of Drug Overdose Deaths,"2,465",Louisiana
2022,February,Number of Drug Overdose Deaths,"2,545",Louisiana
2022,January,Number of Drug Overdose Deaths,"2,527",Louisiana
2022,July,Number of Drug Overdose Deaths,"2,505",Louisiana
2022,June,Number of Drug Overdose Deaths,"2,557",Louisiana
2022,March,Number of Drug Overdose Deaths,"2,558",Louisiana
2022,May,Number of Drug Overdose Deaths,"2,544",Louisiana
2015,April,Number of Drug Overdose Deaths,"1,376",Massachusetts
2015,August,Number of Drug Overdose Deaths,"1,494",Massachusetts
2015,December,Number of Drug Overdose Deaths,"1,723",Massachusetts
2015,February,Number of Drug Overdose Deaths,"1,288",Massachusetts
2015,January,Number of Drug Overdose Deaths,"1,296",Massachusetts
2015,July,Number of Drug Overdose Deaths,"1,453",Massachusetts
2015,June,Number of Drug Overdose Deaths,"1,408",Massachusetts
2015,March,Number of Drug Overdose Deaths,"1,331",Massachusetts
2015,May,Number of Drug Overdose Deaths,"1,395",Massachusetts
2015,November,Number of Drug Overdose Deaths,"1,702",Massachusetts
2015,October,Number of Drug Overdose Deaths,"1,623",Massachusetts
2015,September,Number of Drug Overdose Deaths,"1,549",Massachusetts
2016,April,Number of Drug Overdose Deaths,"1,889",Massachusetts
2016,August,Number of Drug Overdose Deaths,"2,089",Massachusetts
2016,December,Number of Drug Overdose Deaths,"2,198",Massachusetts
2016,February,Number of Drug Overdose Deaths,"1,788",Massachusetts
2016,January,Number of Drug Overdose Deaths,"1,738",Massachusetts
2016,July,Number of Drug Overdose Deaths,"2,073",Massachusetts
2016,June,Number of Drug Overdose Deaths,"2,001",Massachusetts
2016,March,Number of Drug Overdose Deaths,"1,812",Massachusetts
2016,May,Number of Drug Overdose Deaths,"1,932",Massachusetts
2016,November,Number of Drug Overdose Deaths,"2,157",Massachusetts
2016,October,Number of Drug Overdose Deaths,"2,143",Massachusetts
2016,September,Number of Drug Overdose Deaths,"2,131",Massachusetts
2017,April,Number of Drug Overdose Deaths,"2,168",Massachusetts
2017,August,Number of Drug Overdose Deaths,"2,104",Massachusetts
2017,December,Number of Drug Overdose Deaths,"2,138",Massachusetts
2017,February,Number of Drug Overdose Deaths,"2,206",Massachusetts
2017,January,Number of Drug Overdose Deaths,"2,224",Massachusetts
2017,July,Number of Drug Overdose Deaths,"2,078",Massachusetts
2017,June,Number of Drug Overdose Deaths,"2,105",Massachusetts
2017,March,Number of Drug Overdose Deaths,"2,203",Massachusetts
2017,May,Number of Drug Overdose Deaths,"2,143",Massachusetts
2017,November,Number of Drug Overdose Deaths,"2,102",Massachusetts
2017,October,Number of Drug Overdose Deaths,"2,093",Massachusetts
2017,September,Number of Drug Overdose Deaths,"2,106",Massachusetts
2018,April,Number of Drug Overdose Deaths,"2,166",Massachusetts
2018,August,Number of Drug Overdose Deaths,"2,308",Massachusetts
2018,December,Number of Drug Overdose Deaths,"2,238",Massachusetts
2018,February,Number of Drug Overdose Deaths,"2,167",Massachusetts
2018,January,Number of Drug Overdose Deaths,"2,160",Massachusetts
2018,July,Number of Drug Overdose Deaths,"2,321",Massachusetts
2018,June,Number of Drug Overdose Deaths,"2,289",Massachusetts
2018,March,Number of Drug Overdose Deaths,"2,161",Massachusetts
2018,May,Number of Drug Overdose Deaths,"2,227",Massachusetts
2018,November,Number of Drug Overdose Deaths,"2,245",Massachusetts
2018,October,Number of Drug Overdose Deaths,"2,254",Massachusetts
2018,September,Number of Drug Overdose Deaths,"2,272",Massachusetts
2019,April,Number of Drug Overdose Deaths,"2,217",Massachusetts
2019,August,Number of Drug Overdose Deaths,"2,150",Massachusetts
2019,December,Number of Drug Overdose Deaths,"2,215",Massachusetts
2019,February,Number of Drug Overdose Deaths,"2,198",Massachusetts
2019,January,Number of Drug Overdose Deaths,"2,212",Massachusetts
2019,July,Number of Drug Overdose Deaths,"2,153",Massachusetts
2019,June,Number of Drug Overdose Deaths,"2,170",Massachusetts
2019,March,Number of Drug Overdose Deaths,"2,220",Massachusetts
2019,May,Number of Drug Overdose Deaths,"2,190",Massachusetts
2019,November,Number of Drug Overdose Deaths,"2,211",Massachusetts
2019,October,Number of Drug Overdose Deaths,"2,191",Massachusetts
2019,September,Number of Drug Overdose Deaths,"2,153",Massachusetts
2020,April,Number of Drug Overdose Deaths,"2,244",Massachusetts
2020,August,Number of Drug Overdose Deaths,"2,310",Massachusetts
2020,December,Number of Drug Overdose Deaths,"2,296",Massachusetts
2020,February,Number of Drug Overdose Deaths,"2,221",Massachusetts
2020,January,Number of Drug Overdose Deaths,"2,197",Massachusetts
2020,July,Number of Drug Overdose Deaths,"2,321",Massachusetts
2020,June,Number of Drug Overdose Deaths,"2,298",Massachusetts
2020,March,Number of Drug Overdose Deaths,"2,214",Massachusetts
2020,May,Number of Drug Overdose Deaths,"2,284",Massachusetts
2020,November,Number of Drug Overdose Deaths,"2,298",Massachusetts
2020,October,Number of Drug Overdose Deaths,"2,308",Massachusetts
2020,September,Number of Drug Overdose Deaths,"2,314",Massachusetts
2021,April,Number of Drug Overdose Deaths,"2,402",Massachusetts
2021,August,Number of Drug Overdose Deaths,"2,445",Massachusetts
2021,December,Number of Drug Overdose Deaths,"2,555",Massachusetts
2021,February,Number of Drug Overdose Deaths,"2,337",Massachusetts
2021,January,Number of Drug Overdose Deaths,"2,332",Massachusetts
2021,July,Number of Drug Overdose Deaths,"2,383",Massachusetts
2021,June,Number of Drug Overdose Deaths,"2,381",Massachusetts
2021,March,Number of Drug Overdose Deaths,"2,383",Massachusetts
2021,May,Number of Drug Overdose Deaths,"2,373",Massachusetts
2021,November,Number of Drug Overdose Deaths,"2,524",Massachusetts
2021,October,Number of Drug Overdose Deaths,"2,510",Massachusetts
2021,September,Number of Drug Overdose Deaths,"2,482",Massachusetts
2022,April,Number of Drug Overdose Deaths,"2,559",Massachusetts
2022,August,Number of Drug Overdose Deaths,"2,575",Massachusetts
2022,February,Number of Drug Overdose Deaths,"2,577",Massachusetts
2022,January,Number of Drug Overdose Deaths,"2,558",Massachusetts
2022,July,Number of Drug Overdose Deaths,"2,608",Massachusetts
2022,June,Number of Drug Overdose Deaths,"2,589",Massachusetts
2022,March,Number of Drug Overdose Deaths,"2,559",Massachusetts
2022,May,Number of Drug Overdose Deaths,"2,574",Massachusetts
2015,April,Number of Drug Overdose Deaths,"1,125",Maryland
2015,August,Number of Drug Overdose Deaths,"1,169",Maryland
2015,December,Number of Drug Overdose Deaths,"1,320",Maryland
2015,February,Number of Drug Overdose Deaths,"1,115",Maryland
2015,January,Number of Drug Overdose Deaths,"1,078",Maryland
2015,July,Number of Drug Overdose Deaths,"1,146",Maryland
2015,June,Number of Drug Overdose Deaths,"1,137",Maryland
2015,March,Number of Drug Overdose Deaths,"1,129",Maryland
2015,May,Number of Drug Overdose Deaths,"1,137",Maryland
2015,November,Number of Drug Overdose Deaths,"1,282",Maryland
2015,October,Number of Drug Overdose Deaths,"1,251",Maryland
2015,September,Number of Drug Overdose Deaths,"1,212",Maryland
2016,April,Number of Drug Overdose Deaths,"1,479",Maryland
2016,August,Number of Drug Overdose Deaths,"1,848",Maryland
2016,December,Number of Drug Overdose Deaths,"2,074",Maryland
2016,February,Number of Drug Overdose Deaths,"1,336",Maryland
2016,January,Number of Drug Overdose Deaths,"1,303",Maryland
2016,July,Number of Drug Overdose Deaths,"1,758",Maryland
2016,June,Number of Drug Overdose Deaths,"1,683",Maryland
2016,March,Number of Drug Overdose Deaths,"1,381",Maryland
2016,May,Number of Drug Overdose Deaths,"1,580",Maryland
2016,November,Number of Drug Overdose Deaths,"1,997",Maryland
2016,October,Number of Drug Overdose Deaths,"1,945",Maryland
2016,September,Number of Drug Overdose Deaths,"1,907",Maryland
2017,April,Number of Drug Overdose Deaths,"2,265",Maryland
2017,August,Number of Drug Overdose Deaths,"2,250",Maryland
2017,December,Number of Drug Overdose Deaths,"2,284",Maryland
2017,February,Number of Drug Overdose Deaths,"2,188",Maryland
2017,January,Number of Drug Overdose Deaths,"2,174",Maryland
2017,July,Number of Drug Overdose Deaths,"2,259",Maryland
2017,June,Number of Drug Overdose Deaths,"2,273",Maryland
2017,March,Number of Drug Overdose Deaths,"2,230",Maryland
2017,May,Number of Drug Overdose Deaths,"2,267",Maryland
2017,November,Number of Drug Overdose Deaths,"2,285",Maryland
2017,October,Number of Drug Overdose Deaths,"2,277",Maryland
2017,September,Number of Drug Overdose Deaths,"2,262",Maryland
2018,April,Number of Drug Overdose Deaths,"2,410",Maryland
2018,August,Number of Drug Overdose Deaths,"2,428",Maryland
2018,December,Number of Drug Overdose Deaths,"2,393",Maryland
2018,February,Number of Drug Overdose Deaths,"2,359",Maryland
2018,January,Number of Drug Overdose Deaths,"2,289",Maryland
2018,July,Number of Drug Overdose Deaths,"2,432",Maryland
2018,June,Number of Drug Overdose Deaths,"2,438",Maryland
2018,March,Number of Drug Overdose Deaths,"2,397",Maryland
2018,May,Number of Drug Overdose Deaths,"2,425",Maryland
2018,November,Number of Drug Overdose Deaths,"2,412",Maryland
2018,October,Number of Drug Overdose Deaths,"2,413",Maryland
2018,September,Number of Drug Overdose Deaths,"2,420",Maryland
2019,April,Number of Drug Overdose Deaths,"2,324",Maryland
2019,August,Number of Drug Overdose Deaths,"2,328",Maryland
2019,December,Number of Drug Overdose Deaths,"2,360",Maryland
2019,February,Number of Drug Overdose Deaths,"2,353",Maryland
2019,January,Number of Drug Overdose Deaths,"2,392",Maryland
2019,July,Number of Drug Overdose Deaths,"2,284",Maryland
2019,June,Number of Drug Overdose Deaths,"2,261",Maryland
2019,March,Number of Drug Overdose Deaths,"2,341",Maryland
2019,May,Number of Drug Overdose Deaths,"2,289",Maryland
2019,November,Number of Drug Overdose Deaths,"2,374",Maryland
2019,October,Number of Drug Overdose Deaths,"2,355",Maryland
2019,September,Number of Drug Overdose Deaths,"2,341",Maryland
2020,April,Number of Drug Overdose Deaths,"2,373",Maryland
2020,August,Number of Drug Overdose Deaths,"2,556",Maryland
2020,December,Number of Drug Overdose Deaths,"2,761",Maryland
2020,February,Number of Drug Overdose Deaths,"2,360",Maryland
2020,January,Number of Drug Overdose Deaths,"2,334",Maryland
2020,July,Number of Drug Overdose Deaths,"2,526",Maryland
2020,June,Number of Drug Overdose Deaths,"2,491",Maryland
2020,March,Number of Drug Overdose Deaths,"2,381",Maryland
2020,May,Number of Drug Overdose Deaths,"2,450",Maryland
2020,November,Number of Drug Overdose Deaths,"2,725",Maryland
2020,October,Number of Drug Overdose Deaths,"2,698",Maryland
2020,September,Number of Drug Overdose Deaths,"2,612",Maryland
2021,April,Number of Drug Overdose Deaths,"2,872",Maryland
2021,August,Number of Drug Overdose Deaths,"2,843",Maryland
2021,December,Number of Drug Overdose Deaths,"2,724",Maryland
2021,February,Number of Drug Overdose Deaths,"2,829",Maryland
2021,January,Number of Drug Overdose Deaths,"2,832",Maryland
2021,July,Number of Drug Overdose Deaths,"2,890",Maryland
2021,June,Number of Drug Overdose Deaths,"2,868",Maryland
2021,March,Number of Drug Overdose Deaths,"2,830",Maryland
2021,May,Number of Drug Overdose Deaths,"2,857",Maryland
2021,November,Number of Drug Overdose Deaths,"2,719",Maryland
2021,October,Number of Drug Overdose Deaths,"2,753",Maryland
2021,September,Number of Drug Overdose Deaths,"2,808",Maryland
2022,April,Number of Drug Overdose Deaths,"2,632",Maryland
2022,August,Number of Drug Overdose Deaths,"2,452",Maryland
2022,February,Number of Drug Overdose Deaths,"2,700",Maryland
2022,January,Number of Drug Overdose Deaths,"2,698",Maryland
2022,July,Number of Drug Overdose Deaths,"2,467",Maryland
2022,June,Number of Drug Overdose Deaths,"2,513",Maryland
2022,March,Number of Drug Overdose Deaths,"2,684",Maryland
2022,May,Number of Drug Overdose Deaths,"2,563",Maryland
2015,April,Number of Drug Overdose Deaths,243,Maine
2015,August,Number of Drug Overdose Deaths,245,Maine
2015,December,Number of Drug Overdose Deaths,267,Maine
2015,February,Number of Drug Overdose Deaths,218,Maine
2015,January,Number of Drug Overdose Deaths,213,Maine
2015,July,Number of Drug Overdose Deaths,253,Maine
2015,June,Number of Drug Overdose Deaths,238,Maine
2015,March,Number of Drug Overdose Deaths,230,Maine
2015,May,Number of Drug Overdose Deaths,239,Maine
2015,November,Number of Drug Overdose Deaths,271,Maine
2015,October,Number of Drug Overdose Deaths,265,Maine
2015,September,Number of Drug Overdose Deaths,258,Maine
2016,April,Number of Drug Overdose Deaths,290,Maine
2016,August,Number of Drug Overdose Deaths,345,Maine
2016,December,Number of Drug Overdose Deaths,357,Maine
2016,February,Number of Drug Overdose Deaths,271,Maine
2016,January,Number of Drug Overdose Deaths,270,Maine
2016,July,Number of Drug Overdose Deaths,334,Maine
2016,June,Number of Drug Overdose Deaths,327,Maine
2016,March,Number of Drug Overdose Deaths,279,Maine
2016,May,Number of Drug Overdose Deaths,303,Maine
2016,November,Number of Drug Overdose Deaths,341,Maine
2016,October,Number of Drug Overdose Deaths,337,Maine
2016,September,Number of Drug Overdose Deaths,342,Maine
2017,April,Number of Drug Overdose Deaths,375,Maine
2017,August,Number of Drug Overdose Deaths,362,Maine
2017,December,Number of Drug Overdose Deaths,409,Maine
2017,February,Number of Drug Overdose Deaths,366,Maine
2017,January,Number of Drug Overdose Deaths,368,Maine
2017,July,Number of Drug Overdose Deaths,355,Maine
2017,June,Number of Drug Overdose Deaths,356,Maine
2017,March,Number of Drug Overdose Deaths,368,Maine
2017,May,Number of Drug Overdose Deaths,369,Maine
2017,November,Number of Drug Overdose Deaths,396,Maine
2017,October,Number of Drug Overdose Deaths,394,Maine
2017,September,Number of Drug Overdose Deaths,376,Maine
2018,April,Number of Drug Overdose Deaths,404,Maine
2018,August,Number of Drug Overdose Deaths,402,Maine
2018,December,Number of Drug Overdose Deaths,338,Maine
2018,February,Number of Drug Overdose Deaths,411,Maine
2018,January,Number of Drug Overdose Deaths,408,Maine
2018,July,Number of Drug Overdose Deaths,404,Maine
2018,June,Number of Drug Overdose Deaths,404,Maine
2018,March,Number of Drug Overdose Deaths,410,Maine
2018,May,Number of Drug Overdose Deaths,402,Maine
2018,November,Number of Drug Overdose Deaths,367,Maine
2018,October,Number of Drug Overdose Deaths,370,Maine
2018,September,Number of Drug Overdose Deaths,385,Maine
2019,April,Number of Drug Overdose Deaths,310,Maine
2019,August,Number of Drug Overdose Deaths,330,Maine
